-3.77,-1.3234,13.664,2.1313,-8.9465,1089.8
-1.4094,-0.37361,6.0666,0.18407,-5.2375,289.61
-3.7945,1.375,8.932,1.4647,-3.8421,951.28
1.4792,-1.516,-3.415,2.9327,1.3883,480.11
-4.8012,-1.1581,18.444,3.2182,-14.176,1085.8
-2.5475,-0.6651,12.565,5.8435,-14.741,277.25
0.032616,3.8072,0.49571,-9.1046,-3.8627,963.92
0.84802,-0.048967,-2.4114,-1.2099,1.255,460.86
0.036728,-0.8831,-0.44674,3.9116,0.27811,941.89
-0.012021,0.28156,1.3052,-0.35003,-2.4401,455.83
0.090834,-0.015964,-0.33997,0.070167,0.25705,721.9
-0.0048795,0.05967,-0.24498,0.029983,0.37245,506.13
0.44677,0.42392,-5.7012,-2.5347,13.274,807.44
-3.3208,2.5309,19.483,-5.691,-24.617,322.26
0.52186,-3.3787,-0.34934,16.028,9.1034,1062.7
-0.1957,-2.3015,0.033964,6.3275,2.6062,373.52
0.69284,1.2795,-4.4939,-3.8802,1.3871,755.42
1.2636,-0.57477,-2.7896,1.4211,-0.19417,558.92
0.74278,-0.75924,-2.124,3.868,2.7425,910.3
-0.14678,0.28381,0.82501,-1.0197,-0.41541,275.23
0.82538,-0.33125,-4.0003,2.6413,5.1634,493.93
0.23108,-0.85437,-1.1533,2.6034,1.756,556.48
0.92893,0.893,-3.2897,-2.3049,4.5815,950.69
-1.4525,-0.51451,6.2544,5.9546,1.0277,379.29
1.6452,-0.42623,-3.3137,3.9345,-3.5933,1075.8
0.97546,-0.38506,-3.5843,0.69334,1.4685,286.19
10.111,-0.073451,-24.462,-5.808,20.068,888.13
4.4684,2.8034,-8.749,-10.54,0.50488,369.25
2.0183,1.784,-6.3843,-2.7036,3.1267,972.09
0.70092,0.086737,-2.7337,-0.29271,3.0271,417.75
2.1577,-0.53867,-9.8955,3.6306,13.385,950.36
0.97488,0.30252,-12.134,-3.1266,28.486,412.96
2.4891,-1.1222,-9.4805,4.928,3.4563,960.83
0.74395,-1.0241,-3.3899,0.8056,2.6407,418.54
2.6125,-0.32252,-11.041,2.174,15.462,963.23
0.62594,-0.27907,-1.0482,-0.19585,-3.3945,395.21
2.8095,-1.0892,-9.3094,-0.73704,11.476,1077.4
2.1993,0.59839,-6.6782,-2.39,4.0675,364.73
3.1933,2.7488,-7.9106,-4.544,5.8759,804.23
0.086557,0.29308,0.47513,-0.60755,-2.1818,333.18
4.3787,2.432,-12.615,-7.6017,2.6319,966.39
-4.6524,-2.0889,15.055,5.8446,-3.6479,458.14
5.1779,-0.83066,-16.852,-1.0673,18.681,961.7
-6.1352,1.9185,22.089,-5.0315,-23.106,475.5
5.2093,6.0641,-18.398,-12.872,2.4065,940.24
-1.5435,4.5833,6.8246,-16.288,-7.3105,413.07
-0.28763,-2.9933,5.6097,4.0383,3.8724,865.74
-2.2695,1.7041,3.0987,0.27899,10.423,377.68
-0.96659,3.515,-1.5879,1.4473,8.7395,945.27
-5.6002,0.14943,17.167,-1.4634,-8.5089,434.89
-10.975,-1.3286,37.974,32.176,-23.172,990.05
-2.6109,-0.11108,8.7178,6.7618,-8.7266,190.73
-11.013,7.0854,25.607,4.7931,-6.0972,896.28
-2.2568,-1.8018,3.3537,8.9272,18.235,378.01
-11.233,1.0236,32.806,-17.776,-6.2754,906.39
-12.786,-9.2295,34.23,11.684,-14.722,275.35
-2.7409,1.4172,0.38032,2.2748,0.2537,930.63
-0.066106,5.0522,3.0341,-21.449,11.406,408.91
-3.2634,3.4289,17.465,-10.944,-21.606,956.95
0.80599,-3.4066,-2.8396,8.3557,21.34,383.49
-30.458,-14.683,106.62,46.419,-96.642,834.82
-0.78437,2.5707,8.9343,-0.75687,6.7562,388.74
-4.9771,-3.8508,14.965,-3.082,-0.051768,1001.9
-0.51513,4.4668,2.7701,-9.3649,-23.817,440.31
-5.0151,-11.663,9.1932,41.203,29.168,851.7
6.1109,4.6835,-20.201,-24.09,-7.5138,417.29
-5.1178,-4.2258,25.582,7.558,-25.187,814
-11.315,1.8895,35.625,-2.4757,5.6601,343.16
-5.1317,14.173,18.094,-19.704,-4.1918,950.35
0.47426,0.36805,-0.98954,-0.67937,1.2875,361.25
-5.8525,-0.74038,16.203,11.837,19.38,865.51
-2.8941,0.10577,10.521,1.516,-0.29475,398.1
-7.0491,1.5317,13.744,-6.1251,-8.6956,875.13
3.9255,2.6546,-12.125,-16.332,0.30127,420.94
-8.5352,-13.689,29.844,42.461,-27.88,991.39
9.378,1.8896,-29.207,-22.93,-16.688,425.13
-8.8884,-8.487,23.818,24.183,-13.831,855.08
-8.2448,-4.0036,27.734,16.884,-14.48,243.05
0.11823,1.376,-2.7258,-9.58,27.48,862.44
0.5658,-0.16756,-1.3518,-0.51926,3.6223,283.89
1.1913,5.1567,1.7465,-14.312,-16.085,1089.4
0.96783,3.307,-1.0209,-5.6697,-6.2595,288.19
1.2863,-1.2692,-6.0698,3.4231,35.586,1004.2
-2.1362e-15,-1.2692,2.126,2.1538,2.4391,202.73
13.614,13.702,-19.457,-37.817,-4.641,844.13
3.8945,6.7955,-6.0834,-21.261,-5.6065,399.14
13.705,11.382,-40.227,-54.334,46.996,973.99
-0.97731,-5.9273,-3.6176,9.6061,11.993,401.63
14.852,3.2302,-48.963,-24.103,50.467,878.22
-7.7399,0.20276,30.837,2.8023,-58.282,420.71
2.1655,-3.17,-9.1861,0.63234,11.053,993.09
-0.20104,0.79403,1.414,-1.88,-13.68,349.2
2.5115,-6.9411,3.9471,10.835,1.0211,878.83
-1.0111,-1.9954,7.0492,9.4278,1.6392,434.79
2.7578,6.6309,-16.539,-31.135,19.753,823.32
2.6147,2.4841,-11.593,-10.372,-0.62718,289.43
2.7862,-12.733,-26.48,51.532,38.051,821.69
-2.7753,2.017,10.727,4.2937,-12.295,386.11
20.194,-16.782,-53.996,23.628,33.687,959.66
-7.7175,7.1218,18.986,-6.0705,-28.972,355.95
3.3906,2.9998,-9.7559,-10.174,-2.8815,864.9
4.6721,1.4304,-19.121,-12.452,5.7919,287.7
3.8168,-6.6395,-4.7709,21.444,-6.2545,919.66
1.4378,5.3573,-8.6714,-21.134,0.79387,391.87
3.9904,0.19372,-27.796,-12.591,36.532,854.12
-1.1873,-1.7055,3.2714,10.402,6.869,380.14
4.1038,-1.2543,-21.146,7.8152,54.144,889.53
-2.039,2.1879,6.4492,-9.8578,-4.376,416.92
4.1803,0.77564,-14.614,-12.929,11.395,1003.2
-1.9937,-2.2564,5.6686,8.1282,-9.6602,402.38
4.309,12.022,-10.314,-27.042,19.99,992.62
4.309,15.619,-27.195,-50.83,79.508,380.14
5.9089,-0.17584,-27.187,16.879,27.811,919.03
3.9181,2.4828,-12.231,-5.6106,13.56,403.45
5.9954,-2.1641,-11.265,-3.7209,-5.1558,859.74
-1.2204,0.31792,10.015,2.0249,-42.728,385.26
8.0168,-6.24,-28.406,26.079,17.452,909.47
-7.3138,4.6745,20.096,-6.2096,-17.728,407.02
9.806,-12.643,-38.331,31.773,49.312,1019.3
-9.1292,10.619,19.083,-17.078,-22.621,382.08
-0.63997,-4.5826,6.9167,0.78734,-248.33,491.43
3.1129,1.4185,-21.292,0.4084,26.508,694.97
-0.8329,-11.492,11.173,25.596,-258.48,494.17
8.8345,9.7254,-33.625,-11.984,19.749,679
-0.90883,-2.7576,5.233,-0.49708,-234.27,460.21
-4.2205,2.6195,16.795,-3.1673,-5.421,697.58
-1.1059,13.08,6.5768,-26.632,-363.53,622.64
10.977,1.2092,-35.522,21.033,23.477,625.59
-1.4134,9.5932,-11.016,-26.621,303.56,423.6
-5.4382,-0.92022,25.941,23.042,-18.81,613.51
-1.5292,-11.464,10.733,8.0817,-340.64,648.59
-16.927,2.0236,46.331,10.878,-23.776,667.43
-1.5486,-5.6823,13.928,27.293,-378.21,581.42
0.52488,-2.5738,-2.7899,38.094,3.6621,597.07
-1.8055,-3.7039,22.991,19.64,-381.24,632.39
-3.0438,4.0905,10.016,16.715,-17.204,614.68
-1.8083,-2.4227,14.16,33.786,360.69,570.23
4.6757,-3.9385,-10.596,40.037,22.033,585.48
-10.073,10.539,19.479,-85.506,274.98,595.26
-2.4181,7.5772,6.941,-7.9169,7.5667,673.26
-10.539,21.489,56.647,-59.059,-419,665.79
11.566,5.4591,-45.572,5.701,29.054,618.64
-10.847,4.0397,22.347,1.6655,372.85,576.54
-5.6305,1.1595,33.593,22.416,-35.009,617.35
-11.544,6.6304,29.475,-10.795,371.93,578.5
-7.1469,-4.5119,21.877,36.666,-10.418,615.76
-12.237,14.912,30.115,-20.216,374.01,549.32
2.4498,-7.723,-8.5822,34.746,18.302,589.53
-12.28,1.7905,42.716,-20.866,-374.37,681.41
7.5729,-2.8714,-28.9,35.165,16.064,564.22
-12.695,-10.703,42.545,-4.5567,-372.53,721.67
-2.1333,0.26271,2.7617,26.491,-5.1175,624.6
-13.782,1.2978,40.627,-17.114,290.56,728.53
2.0873,-1.3645,-14.974,15.701,39.986,666.46
-13.884,-2.0384,32.445,21.054,-338.64,602.99
4.5081,5.3128,-6.782,7.42,-36.634,600.66
-16.435,-5.7897,29.249,19.261,310.2,555.47
-2.8298,-5.8422,6.2536,14.384,20.656,684.72
-2.1865,-16.993,8.5976,53.803,-359.86,621.18
5.5411,-7.6849,-19.624,50.066,17.646,608.9
-2.4425,3.283,23.978,-19.827,-309.44,467.36
6.1008,1.0184,-26.723,8.0333,23.376,683.09
-2.4502,-1.6238,35.527,16.821,-423.4,624.42
-3.2918,4.2641,4.5129,25.658,9.1046,620.75
-2.481,-18.593,37.593,105.26,264.98,494.97
2.1999,-0.34811,-17.274,27.112,43.968,634.79
-2.5086,-11.006,6.6391,18.523,-380.89,663.94
-15.291,-4.6321,44.444,16.979,-29.255,634.46
-2.5335,1.1172,1.0863,0.50144,-344.39,633.36
0.44021,-10.214,1.5143,45.29,-14.369,611.36
-2.5785,0.80588,17.233,-5.2434,-363.8,646.84
11.588,5.97,-47.081,5.7931,42.02,613.37
-2.5788,6.2659,11.056,-24.636,-278.67,615.12
-3.4098,4.2187,4.9989,2.2319,12.061,677.25
-2.7911,8.648,8.3183,-5.4491,-327.18,570.36
2.6034,5.2602,-10.512,5.2717,-2.8401,642.43
-2.8459,-3.9525,18.202,13.574,-239.39,472.41
12.237,4.8967,-46.013,-5.6727,37.628,703.09
-21.597,-11.244,70.898,82.626,315.11,518.91
-2.6844,-3.4914,32.693,38.577,-69.727,563.96
-3.172,-7.459,14.893,28.215,-268.71,497.99
-6.3521,7.4784,19.026,-15.787,-17.326,678.87
-3.2607,-2.9347,23.109,8.3653,-315.88,522.58
-7.4437,6.6963,21.634,2.4319,-23.805,633.24
-3.4069,2.1458,12.873,-10.641,357.62,624.83
-4.8321,-5.0918,18.873,19.629,-31.023,648.37
-3.4118,2.0695,13.001,-11.428,333.06,587.6
0.49531,-1.4196,-10.725,18.87,23.792,680.99
-3.4234,-6.4917,7.2257,28.402,316.78,535.69
-1.4712,6.1973,9.9441,-4.3894,-17.411,688.96
-3.6149,5.2143,13.94,-15.832,-338.84,638.36
-3.1262,-6.5263,12.406,37.801,-12.538,602.32
-3.8136,-14.862,-1.1925,60.298,-326.74,584.08
-4.9576,-3.8322,10.507,35.966,4.3225,558.46
-31.648,-44.92,227.44,170.8,-51.674,456.47
1.3508,-6.7442,-1.4546,50.775,-7.8016,576.6
-4.0658,-6.463,12.699,11.38,362.2,604.5
0.27233,4.2342,-5.0022,-0.74548,9.8953,647.3
-4.1156,-11.652,36.384,21.597,-403.17,658.11
-3.3853,4.2761,7.2029,13.442,-0.69518,602.72
-4.2446,5.641,16.301,-16.09,-259.3,505.06
-0.90038,17.628,4.5763,-36.846,-13.826,679.02
-4.2705,-3.7033,11.872,11.704,-340.02,622.17
4.6184,1.1293,-13.789,16.9,-7.0469,622.78
-4.7466,-10.268,179.75,-103.01,-80.402,912.98
-13.014,18.227,45.093,-53.381,-10.781,667.23
-4.7571,15.418,9.6025,-52.396,317.75,710.78
-9.3188,1.9196,28.289,-1.9407,-15.239,676.49
-4.7627,-8.9534,-5.2901,7.3335,409.82,647.95
1.8021,1.3721,-1.4303,27.147,-3.3779,601.12
-4.8924,5.0393,5.4609,-18.979,365.65,686.92
-3.4277,3.3004,12.362,9.322,-10.807,667.69
-4.9122,66.465,-100.99,-26.553,74.742,240.97
1.7415,19.593,-8.9865,-39.914,16.139,594.09
-5.0093,-6.7861,16.233,8.8205,297.65,722.14
18.312,-4.9546,-58.459,16.258,14.892,627.41
-5.0917,-3.516,-3.1298,-0.98248,269.56,434.87
5.9704,6.7919,-31.203,-2.2851,43.381,673.03
-5.4205,5.1869,23.014,-26.161,-323.62,604.17
-6.2569,2.0857,20.628,11.002,-4.1289,665.9
-5.5142,11.607,15.086,23.273,337.08,464.5
-0.63085,9.9986,15.025,-19.047,-23.668,622.88
-5.5754,6.7296,4.8683,-5.0191,330.31,547.24
-11.771,-7.1394,33.063,31.45,1.8927,662.44
-5.6103,7.3999,4.4994,-13.991,412.65,603.36
-10.361,-7.4894,39.409,40.114,-17.647,573.8
-5.8699,-26.713,-20.871,47.563,-184.06,700.87
-6.8229,-6.7105,24.813,42.77,-26.922,639.93
-5.9008,5.9724,25.876,-11.765,-382.7,607.29
-1.2258,-1.8563,5.6628,21.038,-11.875,640.32
-6.1338,-3.2004,0.60343,2.3631,375.15,559.8
-9.6609,2.5681,17.895,4.1791,19.135,682.23
-6.3258,14.863,27.785,-75.336,-369.45,719.95
5.0718,-10.176,-19.222,57.48,4.4177,587.73
-6.3458,-6.4201,32.375,15.717,278.05,650.1
-5.2517,-8.4056,23.241,39.702,-37.711,630.78
-6.9539,-1.3438,30.077,-0.42802,-292.16,520.54
-4.7495,11.553,15.059,-15.215,-14.893,681.18
-6.967,9.7856,10.827,-37.395,193.52,557.71
-3.8255,2.5193,10.318,-8.0052,0.76771,717.4
-7.0342,-4.4157,54.386,-21.792,-454.27,778.86
-3.2379,2.0933,12.085,19.289,-7.1099,606.94
-7.2372,8.8672,19.187,-8.7279,312.18,460.96
5.514,-8.5805,-14.333,49.931,19.16,606.42
-7.2791,6.3169,35.339,-6.7427,-345.53,595.67
4.7685,-4.0618,-8.6962,21.858,-27.853,651.46
-7.3008,-21.919,11.745,37.761,276.39,493.23
11.316,-0.55398,-41.763,5.902,39.882,677.17
-7.3305,-10.567,6.7384,59.98,392.52,532.88
8.8341,0.23974,-26.944,38.204,12.335,614.22
-7.5256,2.6762,20.388,20.628,357.09,508.76
2.4345,-1.4845,-19.479,23.078,46.85,648.39
-7.567,-5.3129,17.648,13.687,-192.01,505.52
-12.329,16.722,32.449,-41.772,-6.5627,713.24
-8.654,-7.3205,21.876,58.76,360.81,464.23
1.2294,-2.0221,5.4676,38.574,8.4043,574.64
-9.175,-3.4934,30.064,18.549,-317.83,506.73
4.2609,7.9061,-6.4786,-9.5648,-6.1111,673.5
0.12825,-0.69665,11.118,-11.092,-369.81,659.56
-8.9925,-6.5317,36.685,35.689,-18.705,633.87
0.14712,5.9215,-4.6866,-3.7574,385.7,598.92
1.203,0.71735,5.2411,27.861,-17.479,629.57
0.35364,-18.172,-37.767,31.839,435.18,621.74
3.8455,-3.8304,-17.277,48.974,14.878,588.79
0.35772,-2.6155,-7.3879,9.1077,377.58,615.04
-6.4202,-0.062596,19.472,2.7419,-11.43,664.35
0.81101,1.9785,2.0827,-6.2636,-372.1,677.07
3.5599,-11.429,-5.512,45.828,4.3362,592.73
1.243,7.7623,-6.432,-9.0258,-332.23,563.53
2.7288,-4.607,-3.6873,35.906,-15.614,609.93
1.2989,-1.5048,-8.3521,-10.458,311.2,684.47
-7.736,-5.5145,22.927,30.763,0.88673,658.1
1.9607,2.8525,-16.487,-13.764,360.98,678.92
-5.8868,-3.4942,8.153,18.765,0.59552,647.22
10.481,5.7076,-27.435,-29.898,-362.93,630.66
-7.6496,-1.0865,15.201,8.2035,1.2209,648.08
10.664,-4.5626,-44.671,11.823,-155.41,400.98
9.43,-8.9262,-32.241,39.365,26.326,635.18
11.93,-24.149,-23.079,104.03,-239.85,396.03
6.3229,4.7627,-15.741,-4.6862,-5.5902,688.14
12.091,-1.375,-39.959,-0.9391,-214.94,483.33
-16.014,-3.8782,57.326,13.391,-46.746,689.8
12.502,3.0004,-27.739,-0.22233,282.91,474.2
17.594,4.3555,-45.05,-4.0371,17.072,676.05
13.293,16.403,-31.035,-22.651,-328.56,542.08
5.5475,-0.65809,-26.791,14.881,13.731,636.53
13.418,-29.065,-37.252,74.164,184.79,386.36
4.4367,10.593,-27.258,-16.423,41.357,697.42
14.191,-4.4945,-44.161,12.772,-288.84,557.64
-10.638,-3.0969,30.945,19.528,-28.543,665.71
14.908,-13.992,-60.646,57.056,416.33,578.75
1.6624,6.4016,-9.2424,1.4905,16.587,652.86
15.163,11.361,-83.716,-42.121,470.92,608.99
7.2623,-3.1054,-11.382,36.183,-18.562,540
15.796,0.24159,-51.61,9.5967,-252.63,510.99
-3.5083,1.2274,4.5184,5.217,-13.417,662.71
16.778,-32.818,-85.795,112.86,-235.54,565.88
-16.349,-1.8991,48.109,27.973,-33.763,587.2
17.57,9.6075,-72.686,-26.704,-274.73,669.28
16.974,1.0192,-68.28,20.009,72.126,621.24
21.989,-40.129,-139.4,122.86,-16.437,388.31
1.7088,-3.9324,0.22803,28.319,-13.868,632.68
23.109,-6.4428,-102.32,39.408,472.31,511.3
-0.60292,4.9705,6.9065,5.1556,-25.15,633.85
3.0079,-4.5722,-4.9143,13.684,-231.63,418.78
9.1478,3.4815,-24.735,9.3931,2.9904,672.78
3.2361,-5.448,14.408,-35.947,-402.98,855.56
-0.87551,1.6279,12.546,-9.7606,10.037,655.34
3.4565,15.757,-33.781,-0.96795,378.1,495.85
-11.06,-8.6511,48.619,30.328,-19.328,637.29
3.8321,-14.801,-9.2401,55.857,-355.55,580.62
1.3136,6.0835,-4.8933,-1.2764,-28.326,607.71
4.0474,-11.123,11.144,3.7684,-404.52,693.63
-3.8896,0.5162,14.997,17.339,-9.4416,622.1
4.6983,15.49,-35.527,-29.592,418.56,584.86
-5.7946,-1.9547,31.771,15.958,-36.941,594.52
4.6987,8.1619,-26.872,-15.138,232.08,355.4
-4.4919,4.1241,16.324,-4.0431,-5.5567,692.94
4.7783,8.101,-9.9887,-10.126,-322.18,605.73
2.8119,-13.389,-15.072,43.745,7.772,631.43
5.3703,5.716,-24.654,-14.2,375.71,560.98
-4.1079,-1.8213,13.053,32.607,17.062,607.11
5.4312,7.2988,-21.032,-22.275,353.53,663.53
-5.0453,-2.7783,14.45,32.711,-4.0825,656.14
5.6539,29.146,-36.24,-294.22,90.436,640.84
-6.9777,-0.83515,22.089,-3.2792,-15.819,680
5.7895,-5.992,-20.852,21.466,381.74,591.42
2.0336,0.75235,-9.038,11.854,3.2828,606.99
6.089,-0.20481,-13.315,7.0547,-348.97,616.99
6.0214,6.2836,-19.764,4.0808,22.374,615.89
6.5014,-5.675,-11.116,18.157,-298.14,499.97
-12.819,-9.1965,44.975,37.805,-52.524,649.22
6.5042,9.6076,-18.502,-26.393,-314.93,594.13
17.315,-0.51618,-52.213,7.9124,13.457,682.69
6.5103,-2.958,-32.721,1.0852,319.28,518.26
7.7459,-4.1543,-27.301,10.05,30.682,703.7
6.6824,-7.8487,-15.743,-25.485,-267.04,633.41
7.1151,-0.94169,-25.117,22.719,-0.31737,635.36
6.7332,-1.9249,-27.599,6.2446,-328.28,609.24
-0.69423,-0.53692,3.1175,14.739,-10.917,670.35
7.0101,-18.897,-24.192,37.692,212.43,499.72
-5.0842e-14,1.009e-13,2.0294e-13,-1.8168e-13,-2.1962e-13,719
7.1112,13.357,-28.052,-32.569,273.74,472.67
2.7514,6.2723,-16.073,-12.411,22.204,715.56
7.3264,-1.5812,-32.502,-5.6003,321.23,776.76
3.9768,-2.4885,-10.614,10.887,-4.6284,588.09
7.5279,-12.755,-15.378,30.444,335.34,638.48
15.807,-11.518,-56.44,48.096,24.148,608.43
7.7493,1.7893,-20.453,-29.538,-335.76,693
7.1211,6.801,-32.204,-1.9326,17.481,651.04
7.759,-35.33,-7.8872,96.375,-372.86,616.47
2.0979,4.7722,-14.333,7.8645,23.004,582.78
8.1049,-4.9746,-19.749,2.44,-333.7,664.59
-0.86786,-0.097635,-8.8614,20.589,6.5745,640.54
8.2418,-8.021,-63.217,62.395,-215.55,556.92
6.7166,8.7449,-26.666,5.6341,29.326,534.63
8.8328,-2.2912,-18.64,13.695,324.92,529.05
-1.8025,-4.1951,8.7865,40.389,-3.1939,604.11
9.2065,-9.2851,-48.13,18.928,424.6,595.94
5.8419,3.7758,-18.402,1.4301,10.622,628.23
9.5439,-3.2935,-23.292,17.046,-350.22,599.21
-3.5178,-0.10533,16.984,21.961,-30.189,644.68
9.674,3.4372,-28.928,-25.703,-340.7,746.87
-2.2199,-7.6502,12.396,23.434,-6.2542,631.46
-0.33022,-5.6379,40.423,66.737,-26.582,846.04
-3.964,1.6105,6.7749,14.335,94.719,527.21
-0.44992,15.581,84.182,53.271,-138.27,746.96
-5.7149,14.435,41.866,-21.119,18.783,518.79
-0.54654,66.087,42.277,-4.5808,-174.85,628.98
-8.8626,4.8817,8.4858,-10.289,-25.788,515.21
-0.75064,-17.795,-58.638,126.89,72.504,816.95
8.7885,3.4601,-35.687,14.128,-42.936,455.69
-1.3533,16.913,99.361,70.405,-154.12,731.23
-4.1824,23.79,44.709,-45.634,9.2018,498.82
-1.8233,-17.637,-21.692,119.05,-45.67,824.47
9.6156,-6.1341,-33.273,41.625,-72.114,491.7
-1.8405,12.999,-15.613,42.14,19.102,906.77
5.4418,-0.17434,-22.031,31.002,-83.995,445.38
-10.464,65.609,138.17,-99.975,-234.83,865.4
13.24,17.76,-37.265,-1.5043,75.746,471.02
-10.523,64.708,147.01,-93.595,-249.14,875.51
21.126,1.4524,-58.991,35.405,89.707,411.22
-10.73,-34.723,-4.963,185.51,152.09,923.57
-3.6265,-4.8228,5.791,25.309,107.66,498.37
-10.789,-10.935,104.51,142.67,-115.3,719.43
-9.006,7.1674,51.482,-6.9639,1.3568,464.25
-11.19,3.206,141.89,124.2,-198.1,711.93
0.12751,10.445,9.4414,-17.45,72.542,486.66
-11.543,9.89,105.7,91.073,-133.69,731.92
-10.118,10.638,60.269,-12.904,4.4288,518.1
-11.642,-11.031,121.95,143.05,-198.77,795.86
-2.2616,19.722,21.724,-43.743,41.644,464.42
-11.655,-57.968,59.888,339.61,-6.0921,604.67
-9.9097,-14.443,41.61,46.912,31.529,544.37
-11.696,2.8301,119.24,70.619,-161.99,757.91
-0.54633,17.607,20.022,-37.361,33.906,490.34
-12.214,26.948,109.93,-27.942,-163.14,806.23
-2.7575,11.091,17.71,-20.253,58.38,548.62
-12.9,8.5751,90.361,74.8,-76.208,770.93
-6.8597,0.81964,46.918,18.491,7.4446,524.09
-13.456,-62.377,20.616,272.79,-71.027,798.12
7.7292,0.43205,-14.559,-13.189,-71.501,500.62
-13.525,66.9,-21.331,-156.1,116.31,955.2
-13.06,-1.4513,32.701,42.72,-71.573,441.76
-13.547,-16.929,85.394,174.21,-102.1,772.97
-0.56726,8.6987,19.832,-1.5072,49.418,462.85
-13.593,-14.808,89.775,88.003,-44.186,892.7
-5.1668,-1.3263,13.807,38.802,94.854,463.42
-13.72,-15.216,109.35,101.41,-124.3,756.52
-6.6635,6.6131,35.188,3.6633,40.609,510.65
-14.204,-26.041,95.028,205.93,-113.6,721.89
-0.45859,6.4986,18.672,2.4581,45.303,457.16
-14.593,3.5693,90.112,82.036,-172.14,803.17
-0.87407,6.9117,-1.9484,-6.7002,-63.279,555.75
-14.895,-30.125,49.83,202.59,-71.072,770.26
2.4689,-4.3769,-21.116,27.02,-35.009,444.78
-15.117,49.478,155.05,-106.74,-248.78,864.35
7.2696,17.035,-7.6115,-29.667,53.159,532.28
-15.218,-10.93,126.55,123.59,-127.5,756.87
-9.0602,7.7965,63.324,3.2454,-10.105,465.76
-15.299,-9.7805,134.97,160.44,-159.82,721.94
-6.9182,13.067,40.073,-17.651,31.96,470.5
-15.394,-21.162,106.57,184.09,-91.685,725.91
-2.8696,2.9286,29.705,11.746,37.552,459.4
-15.754,-41.256,119.14,247.83,-150.17,669.62
-12.728,11.909,46.138,-7.118,34.843,530.58
-15.824,-14.738,146.22,141.31,-195.16,741.66
-10.772,2.794,59.457,13.033,7.2675,461.13
-16.595,-24.438,133.57,203.62,-168.53,663.22
-7.9013,15.579,50.974,-17.035,17.516,457.22
-16.838,-27.829,118.87,210.75,-138.28,659.36
-6.1081,1.5758,41.527,14.528,24.026,509.01
-16.934,-11.991,125.73,147.19,-131.11,723.48
-7.5846,7.1108,44.076,7.0422,30.868,468.89
-18.233,-11.757,95.06,97.064,-135.95,739.42
-9.5984,1.4942,43.134,17.637,43.476,511.01
-19.715,32.163,160.48,7.294,-232.85,817.52
9.6101,19.393,-32.281,-31.495,91.37,543.97
-2.1711,-33.96,-16.563,201.13,10.673,760.86
6.8119,-2.6429,-28.971,20.951,-61.428,539.35
-2.4069,-6.8313,-22.018,108.38,37.861,863.37
2.5082,-5.5041,-10.744,34.765,-86.64,495.68
-2.4168,-57.717,-34.585,302.1,44.757,659.98
17.162,0.15509,-76.681,12.387,-2.5852,486.43
